   NAME            RA               DEC                   LII                 BII                 FLUX_8GHZ            FLUX_8GHZ_ERR         BZCAT_NAME       OTHER_NAME     
  1854-663 ,   284.991645     ,  -66.2506590     ,    329.58740234     ,   -25.997442245     ,   0.62800002098     ,   0.18600000441     ,                 ,                 , 
  0153-663 ,   28.6306820     ,  -66.0710190     ,    292.74765015     ,   -50.007602692     ,   0.76399999857     ,   0.15899999440     ,                 ,                 , 
  2031-662 ,   308.964675     ,  -66.0354260     ,    329.51388550     ,   -35.636333466     ,   0.25200000405     ,   0.39999999106E-01 ,  5BZQJ2035-6602 ,  5BZQJ2035-6602 , 
  1800-660 ,   271.471216     ,  -66.0046000     ,    328.27478027     ,   -20.665239334     ,   0.20200000703     ,   0.28000000864E-01 ,                 ,                 , 
  2102-659 ,   316.748842     ,  -65.7954410     ,    328.67419434     ,   -38.748901367     ,   0.42199999094     ,   0.64000003040E-01 ,                 ,                 , 
  0313-659 ,   48.5935220     ,  -65.8068600     ,    282.73898315     ,   -45.466827393     ,   0.18500000238     ,   0.61000000685E-01 ,  5BZQJ0314-6548 ,  5BZQJ0314-6548 , 
  0407-658 ,   62.0849090     ,  -65.7525230     ,    278.46673584     ,   -40.902183533     ,   0.60900002718     ,   0.13300000131     ,                 ,                 , 
  2047-655 ,   313.027974     ,  -65.3865210     ,    329.77804565     ,   -37.416267395     ,   0.19300000370     ,   0.30999999493E-01 ,  5BZQJ2052-6523 ,  5BZQJ2052-6523 , 
  1319-652 ,   200.724536     ,  -65.5388590     ,    306.50384521     ,   -3.1691663265     ,   0.30700001121     ,   0.46000000089E-01 ,                 ,                 , 
  0844-652 ,   131.297229     ,  -65.4564340     ,    281.03567505     ,   -13.860709190     ,   0.26499998569     ,   0.37999998778E-01 ,  5BZQJ0845-6527 ,  5BZQJ0845-6527 , 
  1758-651 ,   270.847903     ,  -65.1268780     ,    329.04357910     ,   -20.101779938     ,   0.46399998665     ,   0.18299999833     ,  5BZQJ1803-6507 ,  5BZQJ1803-6507 , 
  1049-650 ,   162.848004     ,  -65.3023960     ,    291.10861206     ,   -5.4472022057     ,   0.19400000572     ,   0.10999999940     ,                 ,   3FGL J1051.5- , 
  1718-649 ,   260.920956     ,  -65.0101700     ,    327.20520020     ,   -16.301839828     ,    2.8359999657     ,    3.6229999065     ,                 ,    NGC 6328     , 
  1334-649 ,   204.468522     ,  -65.1569160     ,    308.10855103     ,   -3.0416116714     ,   0.45600000024     ,   0.27099999785     ,                 ,                 , 
  1448-648 ,   223.165330     ,  -65.0342870     ,    315.58279419     ,   -5.4922857285     ,   0.25999999046     ,   0.34799998999     ,                 ,                 , 
  0427-647 ,   67.0453350     ,  -64.6398230     ,    276.05975342     ,   -39.425170898     ,   0.21600000560     ,   0.48999998719E-01 ,                 ,                 , 
  0622-645 ,   95.7820680     ,  -64.6057560     ,    274.34603882     ,   -27.298299789     ,   0.33399999142     ,   0.10599999875     ,  5BZQJ0623-6436 ,  5BZQJ0623-6436 , 
  1252-645 ,   194.014180     ,  -64.8207830     ,    303.75103760     ,   -2.2310490608     ,   0.17399999499     ,   0.28000000864E-01 ,                 ,                 , 
  1642-645 ,   251.907256     ,  -64.6334080     ,    325.29260254     ,   -12.925796509     ,   0.26199999452     ,   0.35000000149E-01 ,                 ,   3FGL J1647.1- , 
  1722-644 ,   261.740942     ,  -64.4646410     ,    327.87988281     ,   -16.329633713     ,    1.6729999781     ,   0.15500000119     ,                 ,                 , 
  2137-644 ,   325.443505     ,  -64.1873550     ,    328.61654663     ,   -42.756450653     ,   0.17200000584     ,   0.54000001401E-01 ,                 ,   3FGL J2141.6- , 
  1554-643 ,   239.709518     ,  -64.5415660     ,    321.70648193     ,   -9.0610609055     ,   0.34000000358     ,   0.28400000930     ,                 ,  3FGL J1558.9-6 , 
  2117-642 ,   320.479244     ,  -64.0750100     ,    330.00198364     ,   -40.849777222     ,   0.23199999332     ,   0.54000001401E-01 ,                 ,                 , 
  1803-642 ,   271.975136     ,  -64.2305870     ,    330.12066650     ,   -20.217586517     ,   0.37599998713     ,   0.48000000417E-01 ,  5BZQJ1807-6413 ,  5BZQJ1807-6413 , 
  1121-640 ,   170.830896     ,  -64.2933890     ,    293.87115479     ,   -3.2187528610     ,   0.18199999630     ,   0.99999997765E-02 ,                 ,   3FGL J1123.2- , 
  1959-639 ,   301.122825     ,  -63.7898090     ,    332.76440430     ,   -32.664554596     ,   0.42699998617     ,   0.54999999702E-01 ,  5BZQJ2004-6347 ,  5BZQJ2004-6347 , 
  1544-638 ,   237.126651     ,  -64.0263330     ,    321.18032837     ,   -7.9428234100     ,   0.28799998760     ,   0.37999998778E-01 ,                 ,                 , 
  1934-638 ,   294.854261     ,  -63.7126720     ,    332.90301514     ,   -29.894735336     ,    1.9900000095     ,   0.11500000209     ,                 ,                 , 
  2132-638 ,   324.091978     ,  -63.5975100     ,    329.69897461     ,   -42.497058868     ,   0.17599999905     ,   0.52999999374E-01 ,                 ,                 , 
  2209-637 ,   333.394848     ,  -63.5004260     ,    326.80087280     ,   -46.082096100     ,   0.17700000107     ,   0.30999999493E-01 ,                 ,                 , 
  0219-637 ,   35.2257130     ,  -63.5053850     ,    286.95672607     ,   -50.942562103     ,   0.35600000620     ,   0.14499999583     ,  5BZQJ0220-6330 ,  5BZQJ0220-6330 , 
  2205-636 ,   332.196840     ,  -63.4298580     ,    327.33340454     ,   -45.689659119     ,   0.31600001454     ,   0.61000000685E-01 ,                 ,                 , 
  0355-636 ,   58.9565600     ,  -63.5175220     ,    276.60348511     ,   -43.109333038     ,   0.25099998713     ,   0.93000002205E-01 ,                 ,                 , 
  0108-635 ,   17.5696670     ,  -63.2656530     ,    298.93435669     ,   -53.966464996     ,   0.16899999976     ,   0.35999998450E-01 ,                 ,                 , 
  0718-633 ,   109.780679     ,  -63.4497500     ,    274.64675903     ,   -21.079313278     ,   0.21699999273     ,   0.14399999380     ,                 ,                 , 
  2311-632 ,   348.581641     ,  -63.0057020     ,    319.89910889     ,   -51.182437897     ,   0.23999999464     ,   0.37000000477E-01 ,                 ,                 , 
  1352-632 ,   208.944217     ,  -63.4451590     ,    310.38211060     ,   -1.8039165735     ,    1.1169999838     ,   0.62199997902     ,                 ,                 , 
  1059-631 ,   165.476577     ,  -63.4229450     ,    291.35394287     ,   -3.2645027637     ,   0.95499998331     ,   0.12999999523     ,                 ,                 , 
  2048-631 ,   313.273618     ,  -62.9308110     ,    332.73843384     ,   -38.171257019     ,   0.17599999905     ,   0.29999999329E-01 ,                 ,                 , 
  2039-631 ,   310.816356     ,  -62.9339670     ,    333.06161499     ,   -37.082859039     ,   0.30399999022     ,   0.86999997497E-01 ,                 ,                 , 
  2239-631 ,   340.782664     ,  -62.8492560     ,    324.30368042     ,   -49.029636383     ,   0.21299999952     ,   0.50000000745E-01 ,                 ,                 , 
  1130-630 ,   173.317034     ,  -63.2907240     ,    294.60964966     ,   -1.9280049801     ,   0.15899999440     ,   0.28999999166E-01 ,                 ,                 , 
  2227-627 ,   337.782999     ,  -62.5220400     ,    326.08660889     ,   -48.246463776     ,   0.22800000012     ,   0.37000000477E-01 ,                 ,                 , 
  0628-627 ,   97.2395330     ,  -62.8124290     ,    272.45632935     ,   -26.409465790     ,   0.23800000548     ,   0.54999999702E-01 ,  5BZBJ0628-6248 ,  5BZBJ0628-6248 , 
  0716-625 ,   109.140376     ,  -62.6740980     ,    273.75939941     ,   -21.097240448     ,   0.15999999642     ,   0.25000000373E-01 ,                 ,    PMN J0719-62 , 
